Run #;Collection Sort;Merge Sort;Quick Sort;Using Method calls for this run
989;17334424;14847152;13169500
990;18607032;15999232;14549664
991;17559080;17025308;14978948
992;17947192;14837676;14088484
993;17758156;14483300;14068692
994;17065516;17229052;13117112
995;17693896;14254684;15460920
996;16678892;14397952;14720688
997;19347860;17868988;14230580
998;17086064;17146456;13724404
999;18035488;15466352;14879488
